transaction_id,customer_id,card_id,merchant_id,transaction_date,amount,currency,installments,transaction_status,transaction_type,customer_risk_segment,merchant_category
TXN00001489,CUST00217,CARD000216,MERC00106,2026-04-27 22:05:32,884478.0,CLP,3,approved,withdrawal,low,supermarket
TXN00001768,CUST00234,CARD000234,MERC00172,2026-05-26 22:23:51,163964.0,CLP,1,approved,withdrawal,unclassified,health
TXN00002171,CUST00386,CARD000398,MERC00147,2026-04-15 19:45:09,27145.0,CLP,1,approved,withdrawal,low,food_delivery
TXN00002379,CUST00296,CARD000295,MERC00110,2026-03-28 18:01:54,15265.0,CLP,1,approved,withdrawal,high,education
TXN00003943,CUST00031,CARD000030,MERC00054,2026-04-08 19:53:02,681823.0,CLP,1,approved,withdrawal,unclassified,fashion
TXN00004043,CUST00479,CARD000491,MERC00025,2026-04-02 15:13:22,11205.0,CLP,3,approved,withdrawal,medium,education
TXN00004452,CUST00406,CARD000417,MERC00037,2026-05-03 22:04:46,47701.0,CLP,3,approved,withdrawal,high,fashion
TXN00004467,CUST00110,CARD000114,MERC00096,2026-04-14 18:18:55,446808.0,CLP,1,approved,withdrawal,low,home
TXN00004998,CUST00349,CARD000358,MERC00031,2026-03-23 19:26:54,14912.0,CLP,1,approved,withdrawal,medium,pharmacy
TXN00005036,CUST00429,CARD000437,MERC00166,2026-03-22 12:31:08,146550.0,CLP,1,approved,withdrawal,medium,education
TXN00005416,CUST00218,CARD000217,MERC00048,2026-05-01 10:44:51,117201.0,CLP,2,approved,withdrawal,high,education
TXN00005484,CUST00247,CARD000248,MERC00052,2026-06-12 09:02:22,29766.0,CLP,1,approved,withdrawal,medium,marketplace
TXN00005643,CUST00032,CARD000032,MERC00055,2026-05-23 20:37:15,605019.0,CLP,12,approved,withdrawal,medium,education
TXN00005695,CUST00476,CARD000488,MERC00165,2026-05-06 14:44:52,540338.0,CLP,1,approved,withdrawal,medium,services
TXN00005801,CUST00189,CARD000190,MERC00016,2026-05-30 12:23:06,717876.0,CLP,12,approved,withdrawal,low,food_delivery
TXN00006190,CUST00319,CARD000324,MERC00083,2026-05-30 19:57:05,15293.0,CLP,1,approved,withdrawal,low,travel
TXN00006200,CUST00465,CARD000475,MERC00056,2026-04-04 12:27:37,254261.0,CLP,1,approved,withdrawal,high,home
TXN00007088,CUST00191,CARD000192,MERC00026,2026-06-11 10:26:57,1701.0,CLP,1,approved,withdrawal,unclassified,health
TXN00007110,CUST00337,CARD000344,MERC00096,2026-05-15 22:17:50,882654.0,CLP,3,approved,withdrawal,low,home
TXN00007339,CUST00432,CARD000440,MERC00189,2026-05-08 16:40:22,33170.0,CLP,2,approved,withdrawal,medium,supermarket
TXN00007748,CUST00481,CARD000493,MERC00047,2026-04-14 10:09:24,31539.0,CLP,1,approved,withdrawal,high,supermarket
TXN00000513,CUST00270,CARD000269,MERC00109,2026-03-24 16:30:20,90051.0,CLP,1,approved,purchase,high,home
TXN00000522,CUST00321,CARD000327,MERC00092,2026-06-08 14:53:47,10997.0,CLP,3,approved,purchase,low,supermarket
TXN00000604,CUST00017,CARD000018,MERC00132,2026-06-10 19:58:52,8348.0,CLP,3,approved,purchase,high,food_delivery
TXN00000686,CUST00124,CARD000126,MERC00005,2026-05-18 23:25:05,174308.0,CLP,1,approved,purchase,high,fashion
TXN00000789,CUST00273,CARD000272,MERC00058,2026-04-18 21:42:35,13665.0,CLP,1,approved,purchase,high,marketplace
TXN00000968,CUST00198,CARD000198,MERC00200,2026-03-26 10:01:41,23925.0,CLP,1,approved,purchase,unclassified,home
TXN00001054,CUST00445,CARD000454,MERC00013,2026-05-23 16:27:41,500140.0,CLP,2,approved,purchase,medium,home
TXN00001397,CUST00421,CARD000430,MERC00020,2026-05-17 20:48:47,120899.0,CLP,3,approved,purchase,low,travel
TXN00001460,CUST00360,CARD000368,MERC00043,2026-05-31 11:38:32,408267.0,CLP,1,approved,purchase,medium,marketplace
TXN00001497,CUST00360,CARD000368,MERC00197,2026-05-31 23:37:46,8763.0,CLP,1,approved,purchase,medium,home
TXN00001593,CUST00010,CARD999999,MERC00136,2026-03-27 10:21:57,119992.0,CLP,1,approved,purchase,low,services
TXN00001683,CUST00061,CARD000064,MERC00122,2026-03-22 16:39:12,47683.0,CLP,1,approved,purchase,low,marketplace
TXN00001692,CUST00097,CARD000103,MERC00156,2026-04-05 18:27:16,57969.0,CLP,1,approved,purchase,low,pharmacy
TXN00001716,CUST00387,CARD000399,MERC00107,2026-05-27 12:49:04,134726.0,CLP,1,approved,purchase,high,education
TXN00001729,CUST00158,CARD000160,MERC00050,2026-05-08 13:48:04,845224.0,CLP,1,approved,purchase,low,services
TXN00001828,CUST00242,CARD000242,MERC00179,2026-04-29 17:22:09,161535.0,CLP,1,approved,purchase,medium,pharmacy
TXN00001830,CUST00124,CARD000127,MERC00023,2026-04-24 15:21:22,779649.0,CLP,1,approved,purchase,high,electronics
TXN00001867,CUST00456,CARD000465,MERC00095,2026-04-09 09:05:45,506523.0,CLP,1,approved,purchase,low,services
TXN00001989,CUST00198,CARD000198,MERC00039,2026-03-31 08:15:53,90101.0,CLP,1,approved,purchase,unclassified,home
TXN00002082,CUST00079,CARD000083,MERC00154,2026-06-12 22:56:15,223795.0,CLP,3,approved,purchase,medium,fashion
TXN00002228,CUST00281,CARD000281,MERC00197,2026-04-22 11:05:21,94145.0,CLP,1,approved,purchase,high,home
TXN00002273,CUST00421,CARD000430,MERC00031,2026-05-22 18:11:09,29127.0,CLP,1,approved,purchase,low,pharmacy
TXN00002311,CUST00065,CARD000070,MERC00159,2026-05-20 19:10:36,764066.0,CLP,3,approved,purchase,low,fashion
TXN00002572,CUST00402,CARD000415,MERC00158,2026-05-28 08:43:35,14060.0,CLP,1,approved,purchase,high,fashion
TXN00002674,CUST00270,CARD000269,MERC00073,2026-05-21 11:15:25,257281.0,CLP,3,approved,purchase,high,marketplace
TXN00002729,CUST00152,CARD000153,MERC00165,2026-04-19 15:31:58,60325.0,CLP,1,approved,purchase,low,services
TXN00003005,CUST00422,CARD000431,MERC00020,2026-04-01 21:25:47,174679.0,CLP,1,approved,purchase,high,travel
TXN00003018,CUST00019,CARD000019,MERC00045,2026-03-17 19:37:11,3834.0,CLP,3,approved,purchase,high,education
TXN00003105,CUST00461,CARD000471,MERC00075,2026-04-16 11:31:43,23175.0,CLP,1,approved,purchase,medium,electronics
TXN00003355,CUST00145,CARD000147,MERC00016,2026-04-14 23:53:26,32746.0,CLP,1,approved,purchase,low,food_delivery
TXN00003474,CUST00464,CARD000474,MERC00108,2026-04-10 13:53:10,104229.0,CLP,12,approved,purchase,unclassified,services
TXN00003647,CUST00044,CARD000046,MERC00143,2026-05-20 20:02:20,29890.0,CLP,1,approved,purchase,medium,marketplace
TXN00003788,CUST00107,CARD000112,MERC00068,2026-05-18 23:47:00,3351.0,CLP,1,approved,purchase,high,health
TXN00003844,CUST00198,CARD000198,MERC00074,2026-03-28 17:14:31,82370.0,CLP,1,approved,purchase,unclassified,electronics
TXN00004026,CUST00342,CARD000350,MERC00072,2026-04-01 17:31:29,18948.0,CLP,1,approved,purchase,low,education
TXN00004161,CUST00273,CARD000272,MERC00128,2026-04-21 14:00:07,37466.0,CLP,1,approved,purchase,high,services
TXN00004169,CUST00461,CARD000471,MERC00163,2026-03-25 22:49:40,23593.0,CLP,1,approved,purchase,medium,travel
TXN00004198,CUST00107,CARD000112,MERC00020,2026-05-25 11:45:30,533851.0,CLP,1,approved,purchase,high,travel
TXN00004545,CUST00180,CARD000181,MERC00031,2026-04-10 09:45:11,617776.0,CLP,1,approved,purchase,low,pharmacy
TXN00004559,CUST00158,CARD000160,MERC00193,2026-06-12 18:57:29,133030.0,CLP,6,approved,purchase,low,fashion
TXN00004560,CUST00242,CARD000242,MERC00115,2026-04-23 11:05:03,1946.0,CLP,1,approved,purchase,medium,marketplace
TXN00004784,CUST00145,CARD000147,MERC00182,2026-03-28 16:08:08,43222.0,CLP,1,approved,purchase,low,pharmacy
TXN00004851,CUST00412,CARD000421,MERC00087,2026-05-09 18:30:10,556462.0,CLP,3,approved,purchase,low,pharmacy
TXN00004894,CUST00402,CARD000415,MERC00152,2026-04-29 23:56:46,21026.0,CLP,3,approved,purchase,high,supermarket
TXN00005091,CUST00437,CARD000447,MERC00135,2026-05-11 23:50:03,23016.0,CLP,1,approved,purchase,low,electronics
TXN00005118,CUST00225,CARD000227,MERC00104,2026-05-08 12:16:43,12751.0,CLP,1,approved,purchase,low,marketplace
TXN00005262,CUST00164,CARD000167,MERC00166,2026-04-26 22:08:17,172568.0,CLP,1,approved,purchase,low,education
TXN00005336,CUST00354,CARD000362,MERC00178,2026-04-05 14:58:45,47600.0,CLP,6,approved,purchase,medium,fashion
TXN00005375,CUST00321,CARD000327,MERC00092,2026-03-26 12:36:06,169339.0,CLP,1,approved,purchase,low,supermarket
TXN00005396,CUST00135,CARD000136,MERC00106,2026-04-02 13:00:48,13860.0,CLP,1,approved,purchase,medium,supermarket
TXN00005503,CUST00447,CARD000456,MERC00114,2026-04-13 14:00:34,54783.0,CLP,3,approved,purchase,medium,pharmacy
TXN00005598,CUST00485,CARD000498,MERC00042,2026-04-21 12:22:12,659160.0,CLP,1,approved,purchase,low,pharmacy
TXN00005877,CUST00421,CARD000430,MERC00047,2026-03-31 22:06:35,102464.0,CLP,1,approved,purchase,low,supermarket
TXN00006073,CUST00445,CARD000454,MERC00172,2026-06-02 12:22:43,3294.0,CLP,1,approved,purchase,medium,health
TXN00006144,CUST00186,CARD000187,MERC00008,2026-03-22 22:15:48,70177.0,CLP,1,approved,purchase,low,electronics
TXN00006176,CUST00402,CARD000415,MERC00042,2026-05-21 18:28:05,659968.0,CLP,3,approved,purchase,high,pharmacy
TXN00006278,CUST00281,CARD000281,MERC00079,2026-04-24 12:23:07,49056.0,CLP,3,approved,purchase,high,electronics
TXN00006629,CUST00102,CARD000107,MERC00172,2026-04-04 11:28:49,24248.0,CLP,12,approved,purchase,medium,health
TXN00006695,CUST00354,CARD000362,MERC00085,2026-04-19 14:14:34,728821.0,CLP,3,approved,purchase,medium,food_delivery
TXN00007019,CUST00102,CARD000107,MERC00122,2026-06-10 17:02:20,465077.0,CLP,6,approved,purchase,medium,marketplace
TXN00007195,CUST00236,CARD000236,MERC00047,2026-03-17 19:50:34,15698.0,CLP,3,approved,purchase,medium,supermarket
TXN00007256,CUST00074,CARD000079,MERC00111,2026-03-18 16:39:14,691158.0,CLP,1,approved,purchase,high,supermarket
TXN00007378,CUST00360,CARD000368,MERC00165,2026-04-01 15:33:12,757039.0,CLP,1,approved,purchase,medium,services
TXN00007412,CUST00445,CARD000454,MERC00102,2026-06-13 15:39:06,697483.0,CLP,3,approved,purchase,medium,marketplace
TXN00007459,CUST00092,CARD000098,MERC00033,2026-06-04 11:44:57,29011.0,CLP,2,approved,purchase,high,home
TXN00007559,CUST00447,CARD000456,MERC00162,2026-05-17 20:02:42,146120.0,CLP,6,approved,purchase,medium,services
TXN00007567,CUST00315,CARD000319,MERC00053,2026-06-14 12:30:05,16707.0,CLP,1,approved,purchase,low,travel
TXN00007838,CUST00272,CARD000271,MERC00149,2026-03-29 15:07:39,42334.0,CLP,1,approved,purchase,medium,marketplace
TXN00007849,CUST00461,CARD000471,MERC00031,2026-06-09 21:58:45,6712.0,CLP,1,approved,purchase,medium,pharmacy
TXN00008294,CUST00229,CARD000232,MERC00072,2026-04-07 20:35:08,144720.0,CLP,1,approved,purchase,low,education
TXN00000032,CUST00167,CARD000170,MERC00172,2026-04-22 16:34:40,73932.0,CLP,3,approved,refund,medium,health
TXN00001387,CUST00198,CARD000198,MERC00030,2026-04-22 14:51:19,270538.0,CLP,6,approved,withdrawal,unclassified,education
TXN00001503,CUST00008,CARD000008,MERC00068,2026-05-29 18:25:27,23785.0,CLP,1,approved,withdrawal,medium,health
TXN00003400,CUST00486,CARD000499,MERC00028,2026-04-06 20:43:19,55263.0,CLP,2,approved,withdrawal,medium,travel
TXN00004088,CUST00298,CARD000298,MERC00014,2026-03-27 20:45:34,414431.0,CLP,1,approved,withdrawal,unclassified,marketplace
TXN00004328,CUST00437,CARD000447,MERC00159,2026-04-22 14:51:09,75321.0,CLP,1,approved,withdrawal,low,fashion
TXN00006468,CUST00298,CARD000298,MERC00022,2026-05-22 22:36:11,201669.0,CLP,3,approved,withdrawal,unclassified,home
TXN00006655,CUST00387,CARD000399,MERC00194,2026-04-07 23:53:44,12129.0,CLP,3,approved,withdrawal,high,education
TXN00000016,CUST00088,CARD000093,MERC00137,2026-03-31 18:43:33,11989.0,CLP,1,approved,purchase,low,food_delivery
TXN00000019,CUST00208,CARD000208,MERC00091,2026-05-01 17:11:40,371423.0,CLP,1,approved,purchase,unclassified,services
TXN00000033,CUST00206,CARD000206,MERC00078,2026-05-29 11:05:51,512741.0,CLP,3,approved,purchase,high,services
TXN00000061,CUST00316,CARD000320,MERC00111,2026-05-10 20:21:13,833235.0,CLP,3,approved,purchase,high,supermarket
TXN00000075,CUST00322,CARD000328,MERC00185,2026-03-16 11:21:45,55540.0,CLP,1,approved,purchase,low,pharmacy
TXN00000090,CUST00388,CARD000400,MERC00147,2026-06-03 22:57:09,10003.0,CLP,1,approved,purchase,medium,food_delivery
TXN00000108,CUST00438,CARD000448,MERC00162,2026-03-23 09:34:34,312935.0,CLP,1,approved,purchase,low,services
TXN00000113,CUST00410,CARD000420,MERC00016,2026-05-02 15:53:38,24266.0,CLP,1,approved,purchase,high,food_delivery
TXN00000169,CUST00493,CARD000509,MERC00152,2026-05-10 18:43:00,3244.0,CLP,1,approved,purchase,low,supermarket
TXN00000172,CUST00166,CARD000169,MERC00037,2026-05-14 23:12:51,613501.0,CLP,1,approved,purchase,medium,fashion
TXN00000181,CUST00400,CARD000413,MERC00060,2026-05-03 18:52:58,356360.0,CLP,1,approved,purchase,high,travel
TXN00000189,CUST00361,CARD000369,MERC00012,2026-04-06 19:24:04,19373.0,CLP,6,approved,purchase,low,health
TXN00000249,CUST00155,CARD000157,MERC00056,2026-05-05 12:09:10,82508.0,CLP,3,approved,purchase,high,home
TXN00000252,CUST00385,CARD000397,MERC00166,2026-03-21 11:34:03,846298.0,CLP,1,approved,purchase,low,education
TXN00000264,CUST00307,CARD000310,MERC00018,2026-06-09 19:53:01,25259.0,CLP,1,approved,purchase,low,travel
TXN00000305,CUST00015,CARD000015,MERC00157,2026-04-05 18:12:50,823668.0,CLP,1,approved,purchase,unclassified,education
TXN00000334,CUST00359,CARD000367,MERC00145,2026-04-29 13:21:20,54694.0,CLP,1,approved,purchase,medium,services
TXN00000402,CUST00292,CARD000291,MERC00120,2026-06-14 08:37:46,283589.0,CLP,6,approved,purchase,unclassified,marketplace
TXN00000410,CUST00320,CARD000326,MERC00048,2026-05-02 11:01:51,40815.0,CLP,3,approved,purchase,low,education
TXN00000444,CUST00085,CARD000091,MERC00042,2026-04-17 18:48:06,121677.0,CLP,1,approved,purchase,medium,pharmacy
TXN00000449,CUST00163,CARD000166,MERC00040,2026-04-10 11:09:05,502162.0,CLP,1,approved,purchase,high,supermarket
TXN00000454,CUST00496,CARD000512,MERC00080,2026-03-17 14:42:47,12880.0,CLP,1,approved,purchase,low,pharmacy
TXN00000455,CUST00166,CARD000169,MERC00191,2026-03-25 21:00:52,27784.0,CLP,1,approved,purchase,medium,health
TXN00000459,CUST00444,CARD000453,MERC00130,2026-05-03 16:06:37,896956.0,CLP,2,approved,purchase,medium,electronics
TXN00000481,CUST00041,CARD000043,MERC00086,2026-04-22 16:49:48,661316.0,CLP,1,approved,purchase,medium,food_delivery
TXN00000516,CUST00080,CARD000084,MERC00085,2026-04-18 19:00:20,354289.0,CLP,1,approved,purchase,low,food_delivery
TXN00000520,CUST00005,CARD000005,MERC00148,2026-04-22 14:13:56,172273.0,CLP,1,approved,purchase,medium,home
TXN00000528,CUST00355,CARD000363,MERC00103,2026-06-12 08:16:58,22967.0,CLP,3,approved,purchase,low,marketplace
TXN00000530,CUST00140,CARD000142,MERC00159,2026-06-01 13:08:10,268502.0,CLP,1,approved,purchase,unclassified,fashion
TXN00000554,CUST00435,CARD000445,MERC00031,2026-04-24 22:03:16,202971.0,CLP,2,approved,purchase,high,pharmacy
TXN00000576,CUST00133,CARD000134,MERC00095,2026-06-12 16:43:01,448269.0,CLP,3,approved,purchase,high,services
TXN00000600,CUST00153,CARD000155,MERC00021,2026-03-19 11:20:57,49234.0,CLP,1,approved,purchase,medium,fashion
TXN00000639,CUST00361,CARD000369,MERC00169,2026-04-08 10:38:37,75924.0,CLP,1,approved,purchase,low,services
TXN00000651,CUST00348,CARD000357,MERC00034,2026-06-12 15:37:16,84404.0,CLP,3,approved,purchase,high,home
TXN00000702,CUST00142,CARD000143,MERC00023,2026-03-28 18:35:23,766741.0,CLP,1,approved,purchase,medium,electronics
TXN00000704,CUST00210,CARD000210,MERC00120,2026-06-03 14:19:18,25711.0,CLP,1,approved,purchase,medium,marketplace
TXN00000755,CUST00163,CARD000166,MERC00171,2026-05-28 21:53:30,2610.0,CLP,1,approved,purchase,high,education
TXN00000757,CUST00036,CARD000037,MERC00140,2026-03-24 10:06:25,697602.0,CLP,1,approved,purchase,high,travel
TXN00000765,CUST00357,CARD000365,MERC00155,2026-04-11 10:15:35,154895.0,CLP,1,approved,purchase,medium,fashion
TXN00000794,CUST00199,CARD000199,MERC00045,2026-05-22 23:36:51,112660.0,CLP,3,approved,purchase,high,education
TXN00000803,CUST00226,CARD000228,MERC00132,2026-04-02 19:22:38,574865.0,CLP,3,approved,purchase,medium,food_delivery
TXN00000820,CUST00199,CARD000199,MERC00033,2026-05-03 22:56:26,18992.0,CLP,3,approved,purchase,high,home
TXN00000829,CUST00306,CARD000308,MERC00053,2026-04-05 20:00:54,171625.0,CLP,1,approved,purchase,medium,travel
TXN00000882,CUST00375,CARD000384,MERC00060,2026-04-07 08:49:09,147232.0,CLP,1,approved,purchase,low,travel
TXN00000892,CUST00493,CARD000508,MERC00156,2026-06-07 17:15:10,150775.0,CLP,1,approved,purchase,low,pharmacy
TXN00000900,CUST00144,CARD000146,MERC00068,2026-06-07 12:35:27,13053.0,CLP,1,approved,purchase,low,health
TXN00000903,CUST00197,CARD000197,MERC00057,2026-03-27 22:44:02,154947.0,CLP,1,approved,purchase,medium,pharmacy
TXN00000908,CUST00349,CARD000358,MERC00158,2026-04-27 12:58:52,3916.0,CLP,1,approved,purchase,medium,fashion
TXN00000919,CUST00267,CARD000266,MERC00051,2026-06-05 09:16:17,803752.0,CLP,2,approved,purchase,low,supermarket
TXN00000920,CUST00191,CARD000192,MERC00063,2026-03-21 23:35:39,1839.0,CLP,3,approved,purchase,unclassified,services
TXN00000927,CUST00143,CARD000145,MERC00004,2026-05-22 22:47:32,860014.0,CLP,1,approved,purchase,medium,food_delivery
TXN00001003,CUST00157,CARD000159,MERC00193,2026-05-13 19:52:26,2447.0,CLP,1,approved,purchase,high,fashion
TXN00001036,CUST00055,CARD000056,MERC00131,2026-05-03 22:46:56,12288.0,CLP,1,approved,purchase,high,food_delivery
TXN00001088,CUST00305,CARD000307,MERC00051,2026-05-20 13:04:16,14290.0,CLP,1,approved,purchase,medium,supermarket
TXN00001094,CUST00393,CARD000406,MERC00069,2026-04-01 09:57:06,37314.0,CLP,3,approved,purchase,high,services
TXN00001109,CUST00341,CARD000349,MERC00155,2026-06-13 22:06:31,17300.0,CLP,6,approved,purchase,unclassified,fashion
TXN00001154,CUST00409,CARD000419,MERC00106,2026-06-11 15:03:38,66286.0,CLP,1,approved,purchase,low,supermarket
TXN00001186,CUST00325,CARD000330,MERC00112,2026-04-10 20:33:32,150966.0,CLP,1,approved,purchase,medium,education
TXN00001194,CUST00306,CARD000309,MERC00198,2026-05-15 17:15:33,5927.0,CLP,1,approved,purchase,medium,marketplace
TXN00001199,CUST00436,CARD000446,MERC00012,2026-05-13 16:06:59,56760.0,CLP,1,approved,purchase,high,health
TXN00001210,CUST00026,CARD000025,MERC00099,2026-05-18 22:06:18,181429.0,CLP,3,approved,purchase,medium,pharmacy
TXN00001226,CUST00089,CARD000094,MERC00135,2026-04-18 20:54:21,18099.0,CLP,3,approved,purchase,medium,electronics
TXN00001240,CUST00370,CARD000378,MERC00112,2026-06-14 15:27:32,8818.0,CLP,1,approved,purchase,high,education
TXN00001288,CUST00355,CARD000363,MERC00173,2026-06-13 23:21:26,561549.0,CLP,3,approved,purchase,low,travel
TXN00001299,CUST00432,CARD000440,MERC00044,2026-03-16 12:58:34,29114.0,CLP,1,approved,purchase,medium,services
TXN00001341,CUST00082,CARD000086,MERC00079,2026-03-23 20:00:18,673334.0,CLP,1,approved,purchase,low,electronics
TXN00001354,CUST00248,CARD000250,MERC00060,2026-03-24 19:27:20,543558.0,CLP,3,approved,purchase,medium,travel
TXN00001375,CUST00011,CARD000011,MERC00118,2026-03-29 08:08:40,87267.0,CLP,1,approved,purchase,high,electronics
TXN00001393,CUST00110,CARD000114,MERC00161,2026-04-25 20:31:03,14363.0,CLP,1,approved,purchase,low,services
TXN00001405,CUST00326,CARD000331,MERC00030,2026-04-27 21:50:01,101918.0,CLP,12,approved,purchase,medium,education
TXN00001482,CUST00243,CARD000243,MERC00021,2026-04-17 21:05:11,102405.0,CLP,3,approved,purchase,medium,fashion
TXN00001484,CUST00245,CARD000246,MERC00078,2026-06-13 11:20:33,849488.0,CLP,6,approved,purchase,low,services
TXN00001524,CUST00433,CARD000442,MERC00112,2026-05-21 20:58:24,7617.0,CLP,1,approved,purchase,medium,education
TXN00001571,CUST00458,CARD000467,MERC00112,2026-03-21 09:30:51,24723.0,CLP,3,approved,purchase,medium,education
TXN00001586,CUST00241,CARD000241,MERC00091,2026-04-29 16:51:50,10174.0,CLP,1,approved,purchase,medium,services
TXN00001622,CUST00390,CARD000403,MERC00038,2026-05-20 15:42:49,873410.0,CLP,1,approved,purchase,low,supermarket
TXN00001644,CUST00274,CARD000273,MERC00059,2026-06-11 15:01:40,21122.0,CLP,1,approved,purchase,high,home
TXN00001679,CUST00377,CARD000386,MERC00127,2026-04-24 19:02:54,439664.0,CLP,6,approved,purchase,low,travel
TXN00001702,CUST00424,CARD000433,MERC00056,2026-03-29 11:22:25,19841.0,CLP,1,approved,purchase,high,home
TXN00001707,CUST00282,CARD000282,MERC00087,2026-04-22 13:50:18,171316.0,CLP,3,approved,purchase,low,pharmacy
TXN00001735,CUST00488,CARD000502,MERC00129,2026-05-12 23:29:42,679249.0,CLP,1,approved,purchase,low,travel
TXN00001740,CUST00335,CARD000342,MERC00093,2026-03-28 16:52:19,171382.0,CLP,1,approved,purchase,medium,travel
TXN00001760,CUST00221,CARD000221,MERC00105,2026-04-09 11:43:20,19867.0,CLP,1,approved,purchase,low,electronics
TXN00001808,CUST00340,CARD000348,MERC00012,2026-05-23 14:01:12,30220.0,CLP,3,approved,purchase,low,health
TXN00001809,CUST00161,CARD000163,MERC00083,2026-03-24 21:46:59,94458.0,CLP,1,approved,purchase,medium,travel
TXN00001824,CUST00435,CARD000445,MERC00011,2026-04-19 21:56:38,73676.0,CLP,1,approved,purchase,high,marketplace
TXN00001831,CUST00240,CARD000240,MERC00148,2026-05-08 19:45:56,439462.0,CLP,12,approved,purchase,medium,home
TXN00001850,CUST00064,CARD000068,MERC00093,2026-06-11 18:29:42,58742.0,CLP,1,approved,purchase,medium,travel
TXN00001868,CUST00394,CARD000407,MERC00174,2026-06-08 18:12:38,11514.0,CLP,1,approved,purchase,low,fashion
TXN00001877,CUST00163,CARD000166,MERC00160,2026-04-16 19:05:33,21294.0,CLP,3,approved,purchase,high,education
TXN00001879,CUST00142,CARD000144,MERC00121,2026-03-27 21:37:04,19340.0,CLP,1,approved,purchase,medium,health
TXN00001920,CUST00174,CARD000176,MERC00197,2026-04-05 17:24:15,842465.0,CLP,1,approved,purchase,low,home
TXN00001940,CUST00316,CARD000321,MERC00004,2026-04-29 21:13:22,174582.0,CLP,2,approved,purchase,high,food_delivery
TXN00001958,CUST00293,CARD000292,MERC00088,2026-06-15 22:24:19,138316.0,CLP,3,approved,purchase,low,pharmacy
TXN00001974,CUST00389,CARD000401,MERC00069,2026-04-22 19:30:20,795939.0,CLP,1,approved,purchase,medium,services
TXN00001977,CUST00436,CARD000446,MERC00144,2026-05-13 17:02:36,115223.0,CLP,3,approved,purchase,high,electronics
TXN00002083,CUST00176,CARD000177,MERC00185,2026-06-13 17:29:21,29846.0,CLP,1,approved,purchase,low,pharmacy
TXN00002140,CUST00282,CARD000282,MERC00089,2026-04-27 18:40:30,308729.0,CLP,1,approved,purchase,low,home
TXN00002169,CUST00338,CARD000346,MERC00196,2026-05-30 23:53:42,156188.0,CLP,1,approved,purchase,medium,supermarket
TXN00002208,CUST00471,CARD000483,MERC00126,2026-04-04 18:40:30,305869.0,CLP,1,approved,purchase,low,home
TXN00002226,CUST00320,CARD000326,MERC00194,2026-04-24 19:50:30,115284.0,CLP,1,approved,purchase,low,education
TXN00002261,CUST00060,CARD000063,MERC00031,2026-05-04 15:32:33,14699.0,CLP,1,approved,purchase,low,pharmacy
TXN00002289,CUST00174,CARD000176,MERC00039,2026-03-25 12:45:31,23267.0,CLP,1,approved,purchase,low,home
TXN00002332,CUST00166,CARD000169,MERC00172,2026-06-06 16:36:17,15841.0,CLP,1,approved,purchase,medium,health
TXN00002342,CUST00056,CARD000057,MERC00123,2026-05-04 15:09:23,650565.0,CLP,1,approved,purchase,medium,marketplace
TXN00002383,CUST00166,CARD000169,MERC00091,2026-06-02 11:07:41,10721.0,CLP,1,approved,purchase,medium,services
TXN00002408,CUST00444,CARD000453,MERC00187,2026-03-22 23:21:54,875127.0,CLP,3,approved,purchase,medium,pharmacy
TXN00002465,CUST00046,CARD000047,MERC00113,2026-04-26 14:45:04,690248.0,CLP,6,approved,purchase,medium,fashion
TXN00002516,CUST00433,CARD000441,MERC00152,2026-03-27 20:42:17,443293.0,CLP,2,approved,purchase,medium,supermarket
TXN00002520,CUST00260,CARD000260,MERC00096,2026-05-11 21:27:58,34965.0,CLP,1,approved,purchase,high,home
TXN00002557,CUST00424,CARD000433,MERC00174,2026-05-20 13:33:24,2951.0,CLP,2,approved,purchase,high,fashion
TXN00002630,CUST00248,CARD000250,MERC00152,2026-04-23 13:25:25,247330.0,CLP,1,approved,purchase,medium,supermarket
TXN00002631,CUST00140,CARD000142,MERC00058,2026-05-14 14:02:07,194464.0,CLP,3,approved,purchase,unclassified,marketplace
TXN00002637,CUST00377,CARD000386,MERC00106,2026-05-21 16:37:11,470648.0,CLP,1,approved,purchase,low,supermarket
TXN00002644,CUST00334,CARD000341,MERC00166,2026-04-12 11:17:27,26299.0,CLP,6,approved,purchase,medium,education
TXN00002679,CUST00235,CARD000235,MERC00155,2026-05-16 08:33:49,173104.0,CLP,3,approved,purchase,low,fashion
TXN00002716,CUST00310,CARD000314,MERC00151,2026-04-09 17:25:48,768098.0,CLP,1,approved,purchase,low,travel
TXN00002757,CUST00262,CARD000262,MERC00144,2026-05-15 22:25:25,8241.0,CLP,1,approved,purchase,medium,electronics
TXN00002774,CUST00275,CARD000274,MERC00168,2026-05-22 12:03:58,596592.0,CLP,3,approved,purchase,medium,fashion
TXN00002807,CUST00248,CARD000250,MERC00187,2026-03-25 18:33:43,732016.0,CLP,1,approved,purchase,medium,pharmacy
TXN00002840,CUST00295,CARD000294,MERC00147,2026-04-09 23:45:28,15568.0,CLP,1,approved,purchase,low,food_delivery
TXN00002880,CUST00275,CARD000274,MERC00014,2026-05-12 15:40:22,47471.0,CLP,1,approved,purchase,medium,marketplace
TXN00002910,CUST00227,CARD000229,MERC00189,2026-05-08 19:54:26,162559.0,CLP,1,approved,purchase,medium,supermarket
